dividendyield2,mkt_cap_ard,or_ttm,pcf_ocf_ttm,pe_ttm,profit_ttm,ps_ttm,date
2.3287,3.46903477707e+12,,7.9929,20.9671,,0.8773,2005-12-26
2.3361,3.45782781565e+12,,7.9671,20.8994,,0.8745,2005-12-27
2.3301,3.46685692611e+12,,7.9879,20.9539,,0.8768,2005-12-28
2.3049,3.50448607889e+12,,8.0746,21.1814,,0.8863,2005-12-29
2.3278,3.46992373664e+12,,7.9949,20.9725,,0.8776,2005-12-30
2.326,3.47208241938e+12,4.04019033733e+12,7.9966,21.1711,1.57232315008e+11,0.8779,2005-12-31
2.326,3.47208241938e+12,,7.9966,21.1711,,0.8779,2006-01-01
2.326,3.47208241938e+12,,7.9966,21.1711,,0.8779,2006-01-02
2.326,3.47208241938e+12,,7.9966,21.1711,,0.8779,2006-01-03
2.3001,3.51319814672e+12,,8.115,21.2417,,0.8929,2006-01-04
2.2425,3.56441463852e+12,,8.2333,21.5514,,0.9059,2006-01-05
2.2238,3.59394070848e+12,,8.3015,21.7299,,0.9134,2006-01-06
2.2226,3.59588887546e+12,,8.3026,21.8497,,0.9137,2006-01-07
2.2226,3.59588887546e+12,,8.3026,21.8497,,0.9137,2006-01-08
2.2107,3.61498286247e+12,,8.3501,21.8571,,0.9188,2006-01-09
2.2022,3.62984308129e+12,,8.3843,21.9484,,0.9226,2006-01-10
2.2196,3.5994372093e+12,,8.3141,21.7646,,0.9149,2006-01-11
2.1935,3.64601653639e+12,,8.4217,22.0462,,0.9267,2006-01-12
2.2069,3.63179943984e+12,,8.3889,21.9602,,0.9231,2006-01-13
2.2055,3.63399213152e+12,,8.3905,22.0776,,0.9233,2006-01-14
2.2055,3.63399213152e+12,,8.3905,22.0776,,0.9233,2006-01-15
2.239,3.5801401897e+12,,8.2695,21.6443,,0.9099,2006-01-16
2.2375,3.59588939196e+12,,8.3059,21.7395,,0.9139,2006-01-17
2.1979,3.66532337891e+12,,8.4655,22.1916,,0.93,2006-01-18
2.1736,3.7081458596e+12,,8.5647,22.4511,,0.9409,2006-01-19
2.1684,3.71764858132e+12,,8.5866,22.5036,,0.9432,2006-01-20
2.1672,3.71946665869e+12,,8.5857,22.5798,,0.9434,2006-01-21
2.1672,3.71946665869e+12,,8.5857,22.5798,,0.9434,2006-01-22
2.1675,3.71855782815e+12,,8.5848,22.5127,,0.9435,2006-01-23
2.1732,3.70827706036e+12,,8.5703,22.4719,,0.9408,2006-01-24
2.165,3.72170008011e+12,,8.5977,22.497,,0.9442,2006-01-25
2.1638,3.72351815748e+12,,8.5992,22.5669,,0.9443,2006-01-26
2.1638,3.72351815748e+12,,8.5992,22.5669,,0.9443,2006-01-27
2.1638,3.72351815748e+12,,8.5992,22.5669,,0.9443,2006-01-28
2.1638,3.72351815748e+12,,8.5992,22.5669,,0.9443,2006-01-29
2.1638,3.72351815748e+12,,8.5992,22.5669,,0.9443,2006-01-30
2.1638,3.72351815748e+12,,8.5992,22.5669,,0.9443,2006-01-31
2.1638,3.72351815748e+12,,8.5992,22.5669,,0.9443,2006-02-01
2.1638,3.72351815748e+12,,8.5992,22.5669,,0.9443,2006-02-02
2.1638,3.72351815748e+12,,8.5992,22.5669,,0.9443,2006-02-03
2.1638,3.72351815748e+12,,8.5992,22.5669,,0.9443,2006-02-04
2.1638,3.72351815748e+12,,8.5992,22.5669,,0.9443,2006-02-05
2.1172,3.80792696629e+12,,8.7969,23.0162,,0.9659,2006-02-06
2.1248,3.79535053462e+12,,8.7673,22.94,,0.9627,2006-02-07
2.1142,3.81541956512e+12,,8.8137,23.0613,,0.9678,2006-02-08
2.1453,3.75980702153e+12,,8.6824,22.7246,,0.9537,2006-02-09
2.1204,3.80300127997e+12,,8.7908,22.9829,,0.963,2006-02-10
2.1236,3.80481935734e+12,,8.8014,23.0562,,0.9632,2006-02-11
2.1236,3.80481935734e+12,,8.8014,23.0562,,0.9632,2006-02-12
2.1307,3.79075694594e+12,,8.7716,22.9111,,0.9599,2006-02-13
2.1215,3.80951521287e+12,,8.8241,23.0473,,0.9649,2006-02-14
2.1117,3.84160170623e+12,,8.898,23.2376,,0.9731,2006-02-15
2.1607,3.75541029011e+12,,8.6959,22.7209,,0.9511,2006-02-16
2.168,3.7415773173e+12,,9.2348,22.6576,,0.9492,2006-02-17
2.1718,3.74339539466e+12,,9.2592,22.7133,,0.9492,2006-02-18
2.1718,3.74339539466e+12,,9.2592,22.7133,,0.9492,2006-02-19
2.182,3.72244677915e+12,,9.2505,22.5512,,0.9516,2006-02-20
2.1478,3.78201329482e+12,,9.3795,22.9499,,0.9664,2006-02-21
2.1527,3.77391646418e+12,,9.3573,22.9162,,0.9643,2006-02-22
2.1474,3.78351592643e+12,,9.3636,22.9483,,0.966,2006-02-23
2.1337,3.80629285513e+12,,9.4196,23.093,,0.9716,2006-02-24
2.1326,3.8081109325e+12,,9.4038,23.1756,,0.9715,2006-02-25
2.1326,3.8081109325e+12,,9.4038,23.1756,,0.9715,2006-02-26
2.1403,3.79571268161e+12,,9.3753,23.0422,,0.9685,2006-02-27
2.1394,3.79608891315e+12,,8.7788,22.9445,,0.9678,2006-02-28
2.1288,3.81556184993e+12,,8.8219,23.0639,,0.9727,2006-03-01
2.1676,3.74829883143e+12,,8.6362,22.6435,,0.9572,2006-03-02
2.161,3.7645020956e+12,,8.672,22.7344,,0.9612,2006-03-03
2.1599,3.76632017297e+12,,8.6704,22.7448,,0.9612,2006-03-04
2.1599,3.76632017297e+12,,8.6704,22.7448,,0.9612,2006-03-05
2.1691,3.74982095562e+12,,8.6285,22.5773,,0.9571,2006-03-06
2.2264,3.65858443303e+12,,8.4221,22.0428,,0.9339,2006-03-07
2.2451,3.62679736232e+12,,8.3483,21.8551,,0.9258,2006-03-08
2.2557,3.61091771124e+12,,8.2734,21.7734,,0.9218,2006-03-09
2.2546,3.61240927379e+12,,8.2745,21.7059,,0.9221,2006-03-10
2.2528,3.61502036615e+12,,8.2919,21.8852,,0.9226,2006-03-11
2.2528,3.61502036615e+12,,8.2919,21.8852,,0.9226,2006-03-12
2.2213,3.66685611481e+12,,8.4103,22.0811,,0.9362,2006-03-13
2.2225,3.66474254282e+12,,8.421,22.0214,,0.9357,2006-03-14
2.1985,3.70721743005e+12,,8.5073,22.2799,,0.9465,2006-03-15
2.2,3.70434056187e+12,,8.4953,22.2304,,0.9452,2006-03-16
2.2133,3.68555372136e+12,,8.4498,22.1031,,0.9405,2006-03-17
2.2116,3.68816481372e+12,,8.4165,22.3084,,0.9413,2006-03-18
2.2116,3.68816481372e+12,,8.4165,22.3084,,0.9413,2006-03-19
2.1842,3.73642667983e+12,,8.5277,22.4819,,0.954,2006-03-20
2.1798,3.74257349536e+12,,8.5735,22.5363,,0.9551,2006-03-21
2.1663,3.76213954512e+12,,8.6509,22.701,,0.9598,2006-03-22
2.1564,3.77907395866e+12,,8.7137,22.807,,0.9641,2006-03-23
2.1681,3.75898832953e+12,,8.5908,22.6965,,0.9585,2006-03-24
2.1679,3.76135489719e+12,,8.5886,22.8589,,0.958,2006-03-25
2.1675,3.76135489719e+12,,8.5886,22.8589,,0.958,2006-03-26
2.1613,3.77043653906e+12,,8.6139,22.955,,0.96,2006-03-27
2.1565,3.77781814397e+12,,8.5585,23.0096,,0.9606,2006-03-28
2.1565,3.79362150228e+12,,8.416,23.1325,,0.9576,2006-03-29
2.1756,3.76028756436e+12,,8.3409,22.8632,,0.949,2006-03-30
2.1751,3.76069822025e+12,4.17087218055e+12,8.3407,22.8036,1.48645678094e+11,0.9488,2006-03-31
2.1896,3.76328010003e+12,,8.5593,22.9918,,0.9492,2006-04-01
2.1858,3.76328010003e+12,,8.5593,22.9918,,0.9492,2006-04-02
2.1553,3.81356944272e+12,,8.4201,22.4907,,0.9503,2006-04-03
2.1382,3.84377079063e+12,,8.4836,22.7288,,0.9574,2006-04-04
2.135,3.87398018064e+12,,8.5478,22.8617,,0.9649,2006-04-05
2.1571,3.87856572728e+12,,8.547,22.8677,,0.9659,2006-04-06
2.1491,3.88945203671e+12,,8.5432,22.9224,,0.9685,2006-04-07
2.1414,3.8915517695e+12,,8.5023,23.1396,,0.9688,2006-04-08
2.1345,3.8915517695e+12,,8.5023,23.1396,,0.9688,2006-04-09
2.1066,3.94112682322e+12,,8.5984,23.2444,,0.9815,2006-04-10
2.1022,3.94917057716e+12,,8.5609,23.2854,,0.9816,2006-04-11
2.1122,3.9367389143e+12,,8.4748,23.3121,,0.9787,2006-04-12
2.1431,3.85627507448e+12,,8.278,22.7784,,0.9588,2006-04-13
2.1017,3.93535108914e+12,,8.4437,23.2361,,0.9784,2006-04-14
2.1133,3.936670647e+12,,8.44,23.6523,,0.978,2006-04-15
2.1129,3.936670647e+12,,8.44,23.6523,,0.978,2006-04-16
2.0934,3.97606077864e+12,,8.5376,23.6143,,0.988,2006-04-17
2.0957,3.9913805155e+12,,8.6891,23.4899,,0.9898,2006-04-18
2.0816,4.00931420415e+12,,8.7362,23.5515,,0.9933,2006-04-19
2.0857,3.9784656668e+12,,8.6485,23.4876,,0.984,2006-04-20
2.0835,4.00309578732e+12,,8.4066,24.0454,,0.9982,2006-04-21
2.0381,4.00531732934e+12,,8.3538,24.4341,,0.9958,2006-04-22
2.0295,4.00531732934e+12,,8.3538,24.4341,,0.9958,2006-04-23
2.0623,3.94418827711e+12,,8.2751,24.1977,,0.9851,2006-04-24
2.0678,3.92496724043e+12,,8.2167,24.641,,0.9792,2006-04-25
2.0417,3.96888757588e+12,,7.9099,25.1349,,0.9853,2006-04-26
2.0425,3.97259784952e+12,,8.4152,25.2269,,0.9793,2006-04-27
2.0182,4.02763830443e+12,,8.7983,25.8805,,0.9772,2006-04-28
2.0245,4.02985866223e+12,,8.8242,27.0507,,0.9698,2006-04-29
2.0105,4.02985866223e+12,,8.8242,27.0507,,0.9698,2006-04-30
2.0105,4.02985866223e+12,,8.8242,27.0507,,0.9698,2006-05-01
2.0105,4.02985866223e+12,,8.8242,27.0507,,0.9698,2006-05-02
2.0105,4.02985866223e+12,,8.8242,27.0507,,0.9698,2006-05-03
2.0105,4.02985866223e+12,,8.8242,27.0507,,0.9698,2006-05-04
2.0105,4.02985866223e+12,,8.8242,27.0507,,0.9698,2006-05-05
2.0105,4.02985866223e+12,,8.8242,27.0507,,0.9698,2006-05-06
2.0105,4.02985866223e+12,,8.8242,27.0507,,0.9698,2006-05-07
1.936,4.18730330449e+12,,9.1733,27.83,,1.0081,2006-05-08
1.8898,4.28983012976e+12,,9.3979,28.5115,,1.0328,2006-05-09
1.862,4.33455412545e+12,,9.4957,28.6818,,1.0436,2006-05-10
1.8794,4.30497785082e+12,,9.4309,28.4861,,1.0364,2006-05-11
1.8003,4.47289481326e+12,,9.7987,29.5972,,1.0769,2006-05-12
1.7796,4.47529122976e+12,,9.7996,30.0407,,1.077,2006-05-13
1.7774,4.47529122976e+12,,9.7996,30.0407,,1.077,2006-05-14
1.7101,4.64995664473e+12,,10.1814,30.4261,,1.1198,2006-05-15
1.7984,4.51212046168e+12,,9.8796,29.5242,,1.0866,2006-05-16
1.7897,4.54196579497e+12,,9.945,29.7195,,1.0938,2006-05-17
1.8181,4.52920490301e+12,,9.9161,29.3913,,1.091,2006-05-18
1.7816,4.61573290068e+12,,10.1055,29.9528,,1.1118,2006-05-19
1.7643,4.62141735507e+12,,10.1195,31.0216,,1.1121,2006-05-20
1.7447,4.62141735507e+12,,10.1195,31.0216,,1.1121,2006-05-21
1.735,4.63931276852e+12,,10.1572,30.1058,,1.1175,2006-05-22
1.8126,4.4832810671e+12,,9.8156,29.0932,,1.0799,2006-05-23
1.7478,4.44390274685e+12,,9.7293,28.8377,,1.0705,2006-05-24
1.7136,4.44381633473e+12,,9.7291,28.8371,,1.0704,2006-05-25
1.8347,4.5135312789e+12,,9.8845,29.4689,,1.0875,2006-05-26
1.8241,4.51921573329e+12,,9.8984,30.5278,,1.0878,2006-05-27
1.7963,4.51921573329e+12,,9.8984,30.5278,,1.0878,2006-05-28
1.7595,4.61300226328e+12,,10.1023,30.1183,,1.1115,2006-05-29
1.7641,4.64266272559e+12,,10.1672,30.312,,1.1186,2006-05-30
1.7734,4.59927728631e+12,,10.0719,30.039,,1.1081,2006-05-31
1.7362,4.72350424977e+12,,10.344,30.8504,,1.1381,2006-06-01
1.7719,4.6822053121e+12,,10.2535,30.5807,,1.1281,2006-06-02
1.7784,4.68799872163e+12,,10.2678,31.6791,,1.1284,2006-06-03
1.7519,4.68799872163e+12,,10.2678,31.6791,,1.1284,2006-06-04
1.735,4.73299417993e+12,,10.3647,30.9124,,1.1404,2006-06-05
1.7518,4.71323325843e+12,,10.3215,30.7833,,1.1356,2006-06-06
1.7422,4.4509271296e+12,,9.747,29.0701,,1.0724,2006-06-07
1.7738,4.4514986497e+12,,9.7483,29.0739,,1.0725,2006-06-08
1.817,4.34387032204e+12,,9.5126,28.3709,,1.0466,2006-06-09
1.8697,4.35026982643e+12,,9.5281,29.3969,,1.0471,2006-06-10
1.8617,4.35026982643e+12,,9.5281,29.3969,,1.0471,2006-06-11
1.862,4.35009872569e+12,,9.5189,28.5971,,1.0481,2006-06-12
1.8991,4.3400399663e+12,,9.4969,28.531,,1.0457,2006-06-13
1.7695,4.28529437886e+12,,9.3771,28.1711,,1.0325,2006-06-14
1.7656,4.28955564e+12,,9.3864,28.1991,,1.0336,2006-06-15
1.7233,4.40333295273e+12,,9.6358,28.914,,1.061,2006-06-16
1.7346,4.40921760228e+12,,9.6497,29.9967,,1.0614,2006-06-17
1.7093,4.40921760228e+12,,9.6497,29.9967,,1.0614,2006-06-18
1.695,4.44411453853e+12,,9.72,29.1682,,1.0706,2006-06-19
1.8677,4.45916362933e+12,,9.7529,29.267,,1.0743,2006-06-20
1.8462,4.4753291666e+12,,9.7882,29.3731,,1.0782,2006-06-21
1.8315,4.46382733603e+12,,9.7631,29.2976,,1.0754,2006-06-22
1.7332,4.50703340713e+12,,9.8437,29.4943,,1.085,2006-06-23
1.8189,4.51291805668e+12,,9.8576,30.594,,1.0853,2006-06-24
1.7824,4.51291805668e+12,,9.8576,30.594,,1.0853,2006-06-25
1.7541,4.588123579e+12,,10.0208,30.025,,1.1045,2006-06-26
1.7865,4.60854028585e+12,,10.0599,30.127,,1.109,2006-06-27
1.8035,4.60944497819e+12,,10.0619,30.1329,,1.1092,2006-06-28
1.777,4.70127035773e+12,,10.2623,30.7332,,1.1313,2006-06-29
1.784,4.7134373259e+12,4.36211505844e+12,10.2866,30.8891,1.59425800582e+11,1.1342,2006-06-30
1.7769,4.71881147428e+12,,10.3039,31.9937,,1.1346,2006-07-01
1.7749,4.71881147428e+12,,10.3039,31.9937,,1.1346,2006-07-02
1.7509,4.78455757929e+12,,10.4418,31.3557,,1.1513,2006-07-03
1.7811,4.74174524827e+12,,10.3483,31.0751,,1.141,2006-07-04
1.5622,5.64540067841e+12,,11.9582,31.3491,,1.3216,2006-07-05
1.508,5.72145576972e+12,,12.1193,31.7714,,1.3394,2006-07-06
1.5203,5.68757783883e+12,,12.0475,31.5833,,1.3315,2006-07-07
1.511,5.69328662401e+12,,12.0659,32.5361,,1.3318,2006-07-08
1.5005,5.69328662401e+12,,12.0659,32.5361,,1.3318,2006-07-09
1.4974,5.70636291185e+12,,12.0873,31.6155,,1.3376,2006-07-10
1.4934,5.74301169103e+12,,12.1603,31.7925,,1.3461,2006-07-11
1.4995,5.72444486077e+12,,12.1178,31.6814,,1.3415,2006-07-12
1.5965,5.44388237013e+12,,11.5238,30.1287,,1.2758,2006-07-13
1.5923,5.46727713865e+12,,11.5527,30.2293,,1.2809,2006-07-14
1.6269,5.47265128704e+12,,11.5708,31.1354,,1.2811,2006-07-15
1.5863,5.47265128704e+12,,11.5708,31.1354,,1.2811,2006-07-16
1.5705,5.52584167065e+12,,11.6776,30.5483,,1.2944,2006-07-17
1.5796,5.53301585298e+12,,11.6682,30.5219,,1.2986,2006-07-18
1.6149,5.40279077232e+12,,11.3949,29.7987,,1.268,2006-07-19
1.6022,5.43279307802e+12,,11.441,29.9539,,1.2746,2006-07-20
1.5973,5.46169129344e+12,,11.4986,30.0376,,1.281,2006-07-21
1.6063,5.46706544182e+12,,11.5095,30.9246,,1.281,2006-07-22
1.5992,5.46706544182e+12,,11.5095,30.9246,,1.281,2006-07-23
1.6008,5.45888080844e+12,,11.4836,29.9968,,1.28,2006-07-24
1.5842,5.5250804182e+12,,11.613,30.3675,,1.2949,2006-07-25
1.5827,5.52104099996e+12,,11.5637,30.4123,,1.2937,2006-07-26
1.5974,5.4741488407e+12,,11.4624,30.1679,,1.2825,2006-07-27
1.5986,5.42367407362e+12,,11.3348,29.8008,,1.2683,2006-07-28
1.5949,5.42912958328e+12,,11.3713,30.6946,,1.2675,2006-07-29
1.5868,5.42912958328e+12,,11.3713,30.6946,,1.2675,2006-07-30
1.6404,5.25388466479e+12,,11.0186,28.7709,,1.2268,2006-07-31
1.6403,5.26619074751e+12,,10.883,28.1755,,1.2238,2006-08-01
1.6396,5.26455080331e+12,,10.8871,28.1378,,1.2228,2006-08-02
1.6425,5.25795222046e+12,,10.8706,28.1019,,1.2211,2006-08-03
1.6798,5.14749433646e+12,,10.6484,27.4902,,1.1946,2006-08-04
1.6755,5.15294984612e+12,,10.6814,28.3158,,1.1946,2006-08-05
1.6703,5.15294984612e+12,,10.6814,28.3158,,1.1946,2006-08-06
1.6999,5.06443362417e+12,,10.5031,27.0479,,1.1748,2006-08-07
1.6678,5.17962464029e+12,,10.7333,27.6689,,1.2005,2006-08-08
1.6662,5.16991008524e+12,,10.2257,27.4933,,1.1967,2006-08-09
1.6375,5.25923160885e+12,,10.3834,27.9503,,1.2157,2006-08-10
1.6378,5.26025785678e+12,,10.3857,27.9744,,1.2146,2006-08-11
1.6332,5.26571336645e+12,,10.3956,28.7333,,1.2131,2006-08-12
1.5947,5.26571336645e+12,,10.3956,28.7333,,1.2131,2006-08-13
1.6339,5.14201161809e+12,,10.148,27.6054,,1.185,2006-08-14
1.612,5.22398927527e+12,,10.321,27.7546,,1.2016,2006-08-15
1.5743,5.29816696874e+12,,10.074,28.0708,,1.2177,2006-08-16
1.5873,5.25424805301e+12,,9.9722,27.8814,,1.2064,2006-08-17
1.5931,5.26210313262e+12,,10.0369,27.5053,,1.1957,2006-08-18
1.5953,5.26755864228e+12,,9.9328,28.2361,,1.1953,2006-08-19
1.5894,5.26755864228e+12,,9.9328,28.2361,,1.1953,2006-08-20
1.5878,5.27208510041e+12,,9.9133,27.5111,,1.1967,2006-08-21
1.5809,5.31508021759e+12,,9.9928,27.6156,,1.2058,2006-08-22
1.5759,5.31388424065e+12,,10.1197,27.4084,,1.2,2006-08-23
1.5694,5.34529116045e+12,,10.1852,27.5855,,1.2065,2006-08-24
1.573,5.35063042376e+12,,10.1904,27.6203,,1.2066,2006-08-25
1.5696,5.35683222519e+12,,10.2344,28.343,,1.2064,2006-08-26
1.567,5.35683222519e+12,,10.2344,28.343,,1.2064,2006-08-27
1.5406,5.44749466545e+12,,10.1843,27.6499,,1.2066,2006-08-28
1.5387,5.45350237952e+12,,10.0274,27.8005,,1.2046,2006-08-29
1.5342,5.47182974244e+12,,10.0907,27.9695,,1.2081,2006-08-30
1.5306,5.48236169639e+12,,10.0096,28.0545,,1.209,2006-08-31
1.5526,5.40965228998e+12,,9.8779,27.6827,,1.1931,2006-09-01
1.5509,5.41510779964e+12,,9.8912,28.3395,,1.1935,2006-09-02
1.5509,5.41510779964e+12,,9.8912,28.3395,,1.1935,2006-09-03
1.5319,5.47946653732e+12,,10.0054,28.04,,1.2085,2006-09-04
1.5284,5.49197514534e+12,,10.0283,28.104,,1.2113,2006-09-05
1.5223,5.52006979268e+12,,10.0796,28.2478,,1.2174,2006-09-06
1.5355,5.47591102753e+12,,9.9989,28.0218,,1.2077,2006-09-07
1.5303,5.49463983673e+12,,10.0331,28.1177,,1.2118,2006-09-08
1.5286,5.50009534639e+12,,10.0465,28.7843,,1.2122,2006-09-09
1.5209,5.50009534639e+12,,10.0465,28.7843,,1.2122,2006-09-10
1.5156,5.51819649506e+12,,10.0761,28.2382,,1.217,2006-09-11
1.4992,5.58294540226e+12,,10.1944,28.5695,,1.2313,2006-09-12
1.5076,5.5527795632e+12,,10.1393,28.4152,,1.2247,2006-09-13
1.5078,5.55104543297e+12,,10.1361,28.4063,,1.2243,2006-09-14
1.5368,5.65570818746e+12,,10.3224,28.9289,,1.2469,2006-09-15
1.5351,5.66116369713e+12,,10.3359,29.6137,,1.2473,2006-09-16
1.5351,5.66116369713e+12,,10.3359,29.6137,,1.2473,2006-09-17
1.5243,5.69921043117e+12,,10.4018,29.1514,,1.2565,2006-09-18
1.5221,5.70458697498e+12,,10.4117,29.1789,,1.2577,2006-09-19
1.5224,5.69936690072e+12,,10.4021,29.1522,,1.2566,2006-09-20
1.5159,5.72391042259e+12,,10.4375,29.1554,,1.2619,2006-09-21
1.5163,5.69946945602e+12,,10.3555,28.9276,,1.255,2006-09-22
1.5147,5.70554951499e+12,,10.3793,29.7368,,1.2555,2006-09-23
1.5142,5.70554951499e+12,,10.3793,29.7368,,1.2555,2006-09-24
1.5187,5.68897573747e+12,,10.3364,28.8743,,1.2527,2006-09-25
1.5285,5.65662674068e+12,,10.2777,28.7101,,1.2455,2006-09-26
1.5177,5.6955702487e+12,,10.3484,28.9078,,1.2541,2006-09-27
1.5057,5.73975696375e+12,,10.4267,29.1099,,1.2637,2006-09-28
1.4939,5.78796776984e+12,,10.5143,29.3544,,1.2743,2006-09-29
1.4922,5.793944083e+12,4.63521652214e+12,10.5381,30.1739,1.88288732413e+11,1.2748,2006-09-30
1.4922,5.793944083e+12,,10.5381,30.1739,,1.2748,2006-10-01
1.4922,5.793944083e+12,,10.5381,30.1739,,1.2748,2006-10-02
1.4922,5.793944083e+12,,10.5381,30.1739,,1.2748,2006-10-03
1.4922,5.793944083e+12,,10.5381,30.1739,,1.2748,2006-10-04
1.4928,5.793944083e+12,,10.5381,30.1739,,1.2748,2006-10-05
1.4928,5.793944083e+12,,10.5381,30.1739,,1.2748,2006-10-06
1.4928,5.793944083e+12,,10.5381,30.1739,,1.2748,2006-10-07
1.4928,5.793944083e+12,,10.5381,30.1739,,1.2748,2006-10-08
1.4642,5.90280154934e+12,,10.7229,29.9368,,1.2996,2006-10-09
1.492,5.77758359845e+12,,10.4954,29.3017,,1.272,2006-10-10
1.484,5.79360809050e+12,,10.5214,29.3753,,1.2755,2006-10-11
1.4927,5.76137269387e+12,,10.464,29.1971,,1.2682,2006-10-12
1.4874,5.78381641562e+12,,10.5023,29.2558,,1.2728,2006-10-13
1.4868,5.78989647459e+12,,10.5258,30.0693,,1.2733,2006-10-14
1.4868,5.78989647459e+12,,10.5258,30.0693,,1.2733,2006-10-15
1.4974,5.7516806303e+12,,10.4514,29.0573,,1.2648,2006-10-16
1.5016,5.73396719416e+12,,10.4286,28.7542,,1.2591,2006-10-17
1.4795,5.8117184714e+12,,10.568,29.0711,,1.2745,2006-10-18
1.4752,5.82814752234e+12,,10.6093,29.1116,,1.2774,2006-10-19
1.485,5.79125914971e+12,,10.5352,29.0681,,1.2699,2006-10-20
1.4706,5.79733920868e+12,,10.5075,29.7242,,1.2696,2006-10-21
1.4706,5.79733920868e+12,,10.5075,29.7242,,1.2696,2006-10-22
1.5025,5.68134741413e+12,,10.2922,28.2897,,1.2431,2006-10-23
1.4661,5.82316935805e+12,,10.5896,28.9017,,1.2716,2006-10-24
1.4639,5.83074708836e+12,,10.6428,28.8438,,1.2698,2006-10-25
1.4452,5.91665066274e+12,,10.5952,28.739,,1.2803,2006-10-26
1.2629,6.91915430929e+12,,6.2414,28.0208,,1.4042,2006-10-27
1.2611,6.92969156042e+12,,5.9546,28.3265,,1.398,2006-10-28
1.2567,6.92969156042e+12,,5.9546,28.3265,,1.398,2006-10-29
1.2565,6.92832701368e+12,,5.9369,27.47,,1.394,2006-10-30
1.2389,7.02855345958e+12,,6.0785,27.0055,,1.3915,2006-10-31
1.2282,7.0896575258e+12,,6.1313,27.2403,,1.4036,2006-11-01
1.2306,7.07283729767e+12,,6.1168,27.1757,,1.4003,2006-11-02
1.2209,7.12980990674e+12,,6.166,27.3946,,1.4116,2006-11-03
1.2197,7.13588996571e+12,,6.1733,27.9601,,1.4121,2006-11-04
1.2151,7.13588996571e+12,,6.1733,27.9601,,1.4121,2006-11-05
1.2051,7.19777792143e+12,,6.2248,27.6557,,1.425,2006-11-06
1.2046,7.20447505435e+12,,6.2306,27.6815,,1.4264,2006-11-07
1.218,7.12295670741e+12,,6.1601,27.3682,,1.4102,2006-11-08
1.201,7.24398585892e+12,,6.2648,27.8333,,1.4342,2006-11-09
1.2132,7.18084360691e+12,,6.2102,27.5907,,1.4217,2006-11-10
1.212,7.18692366588e+12,,6.2175,28.1601,,1.4222,2006-11-11
1.212,7.18692366588e+12,,6.2175,28.1601,,1.4222,2006-11-12
1.231,7.09109082505e+12,,6.1326,27.2458,,1.4039,2006-11-13
1.2157,7.18070825633e+12,,6.2101,27.5901,,1.4216,2006-11-14
1.187,7.31997111391e+12,,6.3305,28.1252,,1.4492,2006-11-15
1.1771,7.3969712084e+12,,6.3935,28.3811,,1.4627,2006-11-16
1.1597,7.51464116563e+12,,6.4952,28.8326,,1.486,2006-11-17
1.1587,7.52054267858e+12,,6.5024,29.4251,,1.4864,2006-11-18
1.1587,7.52054267858e+12,,6.5024,29.4251,,1.4864,2006-11-19
1.1372,7.67378102682e+12,,6.6321,29.4302,,1.5165,2006-11-20
1.1262,7.74631310872e+12,,6.6948,29.7084,,1.5309,2006-11-21
1.122,7.76746001094e+12,,6.713,29.7895,,1.5351,2006-11-22
1.1105,7.84954968644e+12,,6.774,30.0003,,1.5491,2006-11-23
1.1132,7.81866740822e+12,,6.7469,29.8698,,1.5422,2006-11-24
1.112,7.82474746719e+12,,6.7544,30.4807,,1.5426,2006-11-25
1.112,7.82474746719e+12,,6.7544,30.4807,,1.5426,2006-11-26
1.1112,7.81904190284e+12,,6.7473,29.8712,,1.5422,2006-11-27
1.114,7.79493471881e+12,,6.7261,29.7696,,1.5371,2006-11-28
1.1038,7.86314678032e+12,,6.785,30.0301,,1.5506,2006-11-29
1.0772,8.05053149448e+12,,6.9459,30.7296,,1.5869,2006-11-30
1.0708,8.0874458893e+12,,6.9659,30.7129,,1.5934,2006-12-01
1.0699,8.09332139896e+12,,6.9703,31.2366,,1.5937,2006-12-02
1.0699,8.09332139896e+12,,6.9703,31.2366,,1.5937,2006-12-03
1.0425,8.30673676131e+12,,7.1548,31.5457,,1.6366,2006-12-04
1.0366,8.34860809359e+12,,7.1908,31.7047,,1.6448,2006-12-05
1.0427,8.29428960699e+12,,7.144,31.4984,,1.6341,2006-12-06
1.0435,8.29087048066e+12,,7.1411,31.4854,,1.6335,2006-12-07
1.0774,8.06302614102e+12,,6.9422,30.595,,1.5873,2006-12-08
1.0765,8.06889805068e+12,,6.9465,31.1162,,1.5876,2006-12-09
1.0765,8.06889805068e+12,,6.9465,31.1162,,1.5876,2006-12-10
1.0351,8.3905923258e+12,,7.2242,31.8379,,1.6518,2006-12-11
1.0203,8.52562614429e+12,,7.3405,32.3503,,1.6784,2006-12-12
1.0177,8.54392566174e+12,,7.3562,32.4197,,1.682,2006-12-13
1.0054,8.64258920612e+12,,7.4412,32.7941,,1.7014,2006-12-14
0.9921,8.75217627084e+12,,7.5352,33.1994,,1.7227,2006-12-15
0.9914,8.7576317805e+12,,7.5391,33.7613,,1.7229,2006-12-16
0.9914,8.7576317805e+12,,7.5391,33.7613,,1.7229,2006-12-17
0.9679,8.97816077338e+12,,7.7297,34.0566,,1.7672,2006-12-18
0.9569,9.09404753754e+12,,7.8295,34.4962,,1.79,2006-12-19
